"","Query","Tax","Matching","MapQ","AS.max"
"15939","8d5fd8b2-ce0d-4bf8-af6d-50840aa2ee9a","Lactobacillus_casei",90.3269754768392,0,2032
"15946","8d6183d7-cf40-4c30-a348-84cf96f5d33d","Lactobacillus_fermentum",88.4097035040431,0,1860
"15948","8d634b0e-a6b6-4e16-abd2-2a335d752a1b","Lactobacillus_casei",84.2659644502963,0,1550
"15954","8d64b438-feae-461f-a231-649c17422bb5","Lactobacillus_casei",93.1724137931034,0,2258
"15959","8d77d5c2-2377-4d89-9668-44fddfd19bde","Lactobacillus_fermentum",84.0673575129534,1,1586
"15967","8d7ec9a0-bd05-4629-bc5b-31f96583fc07","Pediococcus_claussenii",81.8315018315018,5,1194
"15972","8d95b7b3-e354-4bf0-a054-6675cc60629a","Lactobacillus_delbrueckii",86.7768595041322,1,1668
"15973","8d97dab6-5bef-40c4-a5c3-614c12c8e3f8","Lactobacillus_paracasei",84.7469220246238,2,1544
"15980","8dad4500-bd56-4a06-9496-9e78c9830125","Lactobacillus_paracasei",81.9956616052061,1,1198
"15983","8dd221ff-8b98-49a2-98ba-b7fcbf951d71","Lactobacillus_casei",85.1134846461949,0,1614
"15986","8dd6a17a-7f94-40f6-9df1-86507532f6a9","Lactobacillus_casei",76.0627861347286,0,806
"15991","8dd96c08-1d56-465f-bddd-174005241ee9","Lactobacillus_fermentum",88.7151597552685,0,1896
"15997","8dfb8b69-4f9d-487d-afbe-9be37efeea9f","Pediococcus_pentosaceus",90.6364301389905,1,1944
"15998","8dfc69e4-cc83-4859-8270-3d44939b8fbd","Lactobacillus_casei",87.8556557945871,1,1768
"16003","8e069f03-194b-4996-bede-4fef0e2306bd","Lactobacillus_paracasei",88.5791978246091,0,1884
"16005","8e0d6351-474c-43a5-9156-eb1c95997ce0","Lactobacillus_casei",92.9491525423729,0,2300
"16012","8e0e2bc1-bbed-4a50-9f05-3a6bcec81755","Lactobacillus_delbrueckii",82.9036635006784,0,1388
"16016","8e0ebf86-4bb4-4f54-a22e-52731f964aca","Lactobacillus_casei",90.2488231338265,0,2064
"16022","8e11bd8d-7128-4df2-b28a-35d4118798e4","Lactobacillus_delbrueckii",78.5809906291834,1,1120
"16026","8e196bda-c8ae-4b2e-a09c-639b1e3b5d40","Lactobacillus_paracasei",87.4458874458875,1,1672
"16028","8e334b3b-bf61-4f67-b01e-141a37f5033c","Pediococcus_claussenii",86.9596031183558,0,1684
"16033","8e33f28c-d1d3-4b52-9bc3-c91f2412ea34","Lactobacillus_casei",83.7640821736249,0,1488
"16038","8e3550fa-9083-4c6e-a09c-639f11a22b69","Lactobacillus_fermentum",90.1484480431849,0,2034
"16041","8e3a3502-e5b9-4eb3-a8c9-2ce06f27575c","Lactobacillus_casei",83.8776928422516,0,1430
"16045","8e4386d5-d304-48cd-953d-ac396d8c338e","Lactobacillus_casei",90.9523809523809,0,2114
"16052","8e47cd6e-87df-45b2-b9c6-2f8b0cafbb78","Lactobacillus_brevis",84.5499645641389,1,1482
"16055","8e481cc5-27cb-4ab6-b0e5-8944a939e4d0","Lactobacillus_casei",84.2530282637954,1,1500
"16057","8e519d09-148d-42aa-a075-3fdb5f6f83d3","Lactobacillus_casei",88.7457627118644,0,1894
"16065","8e580141-5ed1-434c-95a0-6b28832b82fd","Lactobacillus_fermentum",92.1476510067114,0,2238
"16069","8e699085-d51e-455e-b692-2018abfa230a","Lactobacillus_paracasei",84.7378898473789,2,1582
"16070","8e6bfb53-c787-4b31-ba26-0bf508c50ff0","Lactobacillus_casei",93.5135135135135,0,2346
"16074","8e7337b6-f556-4b59-95ef-2fb233ecba00","Lactobacillus_casei",92.8077455048409,0,2236
"16079","8e795a2f-664e-40e0-a686-00f92e85983e","Lactobacillus_fermentum",85.2857142857143,0,1498
"16082","8e7a2f7f-770b-4e37-baa5-42543819c6b1","Lactobacillus_casei",93.3423913043478,0,2310
"16086","8e82cc78-f81b-43e2-942f-fddcdca62638","Lactobacillus_fermentum",89.6921017402945,0,2010
"16091","8e844572-beec-4783-9826-22e4c3c2cf5d","Lactobacillus_paracasei",92.5648021828104,0,2210
"16093","8e8f246b-821d-4c50-bee3-f543ff83c9be","Lactobacillus_casei",93.2469304229195,0,2314
"16098","8ea1beda-ecc1-4498-98a7-10a1c4ae746e","Lactobacillus_fermentum",90.6945380984491,0,2104
"16103","8eba0a6f-58ed-461f-872a-f56163a51aaf","Lactobacillus_fermentum",89.311957247829,1,2006
"16108","8ebbae63-e1c4-4d33-b075-c8a1c2d87241","Lactobacillus_casei",87.5679347826087,0,1806
"16112","8ebe0d37-65f4-47d1-a000-6d8eb94585e0","Lactobacillus_fermentum",90.9090909090909,1,2064
"16116","8ecbcf6a-e649-4078-be93-a60221933dc3","Lactobacillus_fermentum",90.7008086253369,1,2088
"16118","8ed1c26b-e96d-4d67-9af5-0f1b02ef7012","Lactobacillus_casei",88.2191780821918,0,1856
"16122","8ef3b564-99c5-4284-a5ab-56b9128e860a","Lactobacillus_casei",91.9517102615694,0,2198
"16125","8f01aaa0-b5f7-4f5a-b922-af71e1a676ab","Lactobacillus_fermentum",83.7944664031621,0,1240
"16130","8f0a0874-5d33-4cca-afb8-d61960ffc760","Lactobacillus_brevis",80.7194244604317,0,1194
"16137","8f114725-37f1-4f2f-b704-4a7e9aa6e11a","Leuconostoc_lactis",92.3076923076923,39,2232
"16140","8f1d67fd-ac08-4eaa-a572-6eb130abaae9","Lactobacillus_casei",85.1342050929112,0,1558
"16143","8f1ebc42-1dc5-40b5-9428-73c5d34964c9","Lactobacillus_casei",91.0823689584752,0,2108
"16149","8f26e973-d5fb-4c6a-a780-35c9bfd42675","Lactobacillus_buchneri",83.8088918380889,1,1506
"16154","8f2a2d8f-733c-4b64-a770-959fab3ce9a9","Leuconostoc_lactis",93.4426229508197,53,2316
"16157","8f2e334a-2a40-4d2d-8c67-6397a21e071a","Lactobacillus_fermentum",85.3542234332425,0,1594
"16162","8f33291e-8017-48a7-8095-d0fd04cdda08","Lactobacillus_paracasei",93.1365820178449,1,2296
"16165","8f4190ed-e9ee-444e-988e-1e14912872e8","Lactobacillus_plantarum",93.2273669661368,1,2260
"16166","8f52d487-78c3-412a-8e62-81004bb86d83","Lactobacillus_casei",87.8453038674033,0,1810
"16172","8f60eeec-99e5-4a01-9a65-030a89fb22a3","Lactobacillus_buchneri",87.5090777051561,0,1688
"16174","8f660dff-bc5c-4d84-b8cb-cdca6c39a47c","Lactobacillus_casei",88.5964912280702,0,1900
"16181","8f6e7a5b-e590-42cf-a680-7d38a7c13ec4","Lactobacillus_paracasei",91.2840984697272,0,2196
"16186","8f717b84-c478-44e9-866e-f22ea1ddea34","Lactobacillus_plantarum",93.543956043956,3,2314
"16187","8f8c5331-e2e9-4d29-ad2d-b5374552e897","Lactobacillus_casei",90.1907356948229,0,2022
"16194","8f9bb6ad-12b8-43ec-9887-cf15c06b17fd","Lactobacillus_fermentum",91.6723087339201,0,2178
"16197","8f9d26d8-d159-4345-80fb-7fd403b3528f","Lactobacillus_casei",93.8356164383562,0,2342
"16202","8f9fd935-cb58-4795-961a-5969b5f66262","Lactobacillus_fermentum",93.0074677528853,0,2310
"16205","8faa4833-ab8c-49ed-b854-93f32b0122c7","Lactobacillus_ruminis",84.1994382022472,1,1466
"16209","8fac77d4-0747-41b9-b713-5fe3be0f1ccf","Lactobacillus_casei",83.1272727272727,1,1278
"16217","8fb1d302-25dd-4b28-8e21-7d0bc13f8427","Lactobacillus_paracasei",88.8609715242881,1,1554
"16221","8fb68bd1-023b-4405-be61-2610f08ae250","Lactobacillus_rhamnosus",86.3478863478863,0,1648
"16223","8fbb769f-d7c7-49f2-ab30-351be5d8974b","Lactobacillus_fermentum",88.9413351314902,1,1940
"16226","8fbc7fa7-15f7-4073-b003-2f4d88ec7d61","Lactobacillus_ginsenosidimutans",88.2738528769119,0,1736
"16231","8fca0b10-5c2c-41e8-8364-8d1e2507939f","Lactobacillus_delbrueckii",87.9668049792531,0,1798
"16235","8fcb7342-51ba-4a20-9f20-f13b81235301","Lactobacillus_buchneri",84.5272206303725,0,1430
"16237","8fcc437b-65f8-48d0-983e-b4ade40a4595","Lactobacillus_casei",89.8630136986301,0,1996
"16240","8ff14115-3511-42a0-ad54-dbb16cb3f9ac","Lactobacillus_casei",90.5329593267882,0,1994
"16248","8ffee254-665c-4b8b-8d74-28cc5e8e79e4","Lactobacillus_plantarum",82.620320855615,1,1442
"16249","900436c5-0db4-4434-a590-67388502992b","Lactobacillus_casei",96.7519004837595,0,2578
"16255","90126a60-6920-423f-aaaf-f4e39fed6d98","Lactobacillus_paracasei",89.2857142857143,1,1788
"16256","9018a878-b657-423a-a2b2-6fa7d0983c1f","Lactobacillus_delbrueckii",78.2930107526882,1,978
"16263","903a1278-190e-411a-9593-eae2ba5060e7","Lactobacillus_fermentum",89.0921409214092,0,1910
"16265","9040f975-4f83-43ec-b9dd-a23310bc6c3a","Lactobacillus_casei",82.3529411764706,1,1224
"16273","90422868-3d2d-4a7f-9a0c-82f1c645e537","Lactobacillus_buchneri",88.1492318946598,1,1726
"16275","90450591-d928-440d-b0ce-6072e5d3c82c","Lactobacillus_delbrueckii",93.8316400580552,0,2208
"16279","90526e97-c26c-4af4-a02b-23e6001219e8","Lactobacillus_fermentum",92.2069417157826,5,2288
"16284","9067495b-ca43-4c89-8a29-d2c3d172f97b","Lactobacillus_paracasei",86.8299139642621,1,1782
"16285","9071b371-116f-4414-8512-d91977c61fc1","Lactobacillus_brevis",81.1573747353564,1,1184
"16292","9073c16a-f3ba-4237-b730-296b713145f3","Pediococcus_pentosaceus",85.4256854256854,0,1516
"16295","907741fc-82a3-49a7-97e1-10e10eb209a7","Lactobacillus_fermentum",95.6074124914207,1,2510
"16299","908ea34c-01b9-47b2-ab38-8fe5bc79a6ea","Lactobacillus_plantarum",96.3523743977977,1,2564
"16300","90a89a3a-65bb-45ea-abff-cc9a8b8915f3","Lactobacillus_casei",94.2465753424658,0,2348
"16306","90ae6b08-3f0e-4d1b-8164-b92837154b9f","Lactobacillus_rhamnosus",88.0617035546613,0,1842
"16308","90b738e6-63e0-48d4-ba0e-0b7a87c63d4b","Lactobacillus_casei",92.0656634746922,0,2168
"16314","90c65430-a4be-4353-b034-ef1f22c99673","Lactobacillus_fermentum",84.6,1,1622
"16317","90ce2624-eb30-4285-a28c-7619c4c6ca0a","Lactobacillus_brevis",82.0987654320988,0,1148
"16326","90d458be-d3d7-4afd-b920-323f05b1167d","Lactobacillus_paracasei",90.006798096533,1,2008
"16330","90d8984a-1b62-4609-9185-7e1d08b8236d","Lactobacillus_fermentum",86.5333333333333,0,1696
"16333","90dcf384-1fb3-4f1b-be9f-209a8d8c6f34","Lactobacillus_paracasei",88.5970974429855,0,1848
"16337","90ead19b-ad2b-4171-8704-16d8bc22223e","Lactobacillus_fermentum",79.3337865397689,1,1016
"16339","9106778b-2bb1-4d9b-bb9c-14f0568b98b1","Lactobacillus_casei",91.2747102931152,0,2114
"16344","9107a1a2-dda4-417b-9cac-86a11ef8a088","Lactobacillus_fermentum",93.8735177865613,0,2440
"16347","9113a417-d183-48aa-be75-1a6d4fd1665b","Lactobacillus_fermentum",80.820189274448,1,1342
"16354","9114c48d-7a7d-4510-affc-aa85fc4b6dba","Lactobacillus_fermentum",94.3642611683849,0,2384
"16356","911d4bb3-36e7-4f55-8fee-73e0ee843526","Lactobacillus_casei",89.5193591455274,0,2024
"16361","912c952c-0c8c-4056-a891-6c4779d56b85","Lactobacillus_casei",86.5800865800866,0,1612
"16369","9130fc8d-96ee-4f38-ae4a-52f6c25af435","Lactobacillus_fermentum",94.1747572815534,1,2350
"16373","9136db5f-f722-43b0-9435-d300f278d5b4","Lactobacillus_casei",89.7987508674532,0,1960
"16378","9137c211-b40d-40e7-800e-7c99e95ff57f","Lactobacillus_fermentum",91.2613981762918,0,1924
"16383","914882c9-e75f-461a-87fa-647397cd0ed5","Lactobacillus_reuteri",84.9333333333333,0,1594
"16384","91489955-19f4-4cb0-824b-605802ebc4ad","Lactobacillus_casei",94.8051948051948,0,2422
"16392","914a458a-22bc-4d12-ab22-6dcefdc1ccbc","Lactobacillus_buchneri",83.2807570977918,1,1546
"16393","914a739d-29f6-4c34-9313-5d02b9f23e66","Lactobacillus_casei",90.8660351826793,0,2100
"16399","91502587-752c-4363-9fc9-765ca3b536b1","Leuconostoc_lactis",84.1746248294679,60,1474
"16404","915de8dc-7389-4b2e-9c02-88bf1018d5ee","Lactobacillus_fermentum",84.8813559322034,1,1548
"16407","9163e181-e7ec-49cb-8dc8-d6457908c5f7","Lactobacillus_casei",89.9864682002706,0,2022
"16409","91808a1a-5274-4251-b13f-fcbf7c1a9542","Lactobacillus_casei",92.8667563930014,0,2298
"16414","9189f217-03ad-43f7-8b37-d4594bbf3f24","Lactobacillus_fermentum",95.1020408163265,1,2474
"16420","918d7720-03d2-4ac4-b46b-70b242509f65","Lactobacillus_fermentum",86.6894197952219,1,1740
"16424","91a12be9-55bc-4692-a229-89917c165a5a","Lactobacillus_fermentum",81.2698412698413,0,1298
"16427","91a791f4-7a15-430a-b758-7348e8cfb95c","Lactobacillus_casei",92.2184300341297,0,2194
"16431","91afa5f5-5579-4518-b1ed-9346345ae947","Lactobacillus_delbrueckii",92.2131147540984,0,2210
"16435","91ba2335-66ff-4df4-ab71-9fa530f66f02","Lactobacillus_paracasei",87.5963559915907,1,1702
"16436","91bc27ef-d088-4c39-b61e-67ad724f358f","Lactobacillus_casei",89.8427260812582,0,2096
"16441","91bcc0df-fe40-4a3a-bd7a-56616a278965","Lactobacillus_casei",93.5940660822657,0,2334
"16446","91c2ca30-6f2f-4716-9c60-3eb8ab2731d6","Lactobacillus_fermentum",94.6793997271487,1,2426
"16451","91cb1c14-8fa8-494e-9e04-5120e8af5362","Lactobacillus_rhamnosus",88.1939564300773,0,1782
"16452","91f34f65-4d5e-4520-bcab-e2b61f85466c","Lactobacillus_casei",80.8237677245105,0,1222
"16455","92157fe2-858d-4682-9f38-ee80269d8117","Lactobacillus_casei",91.9322033898305,0,2220
"16457","9217c527-829d-4a19-a0df-90c3475327de","Lactobacillus_fermentum",80.3472770323599,0,1010
"16463","921b5a78-f6b7-49e4-8255-57efc8681a14","Lactobacillus_fermentum",91.6102841677943,1,2160
"16467","921bdc99-9031-4ff0-8f59-88c69e681dee","Lactobacillus_fermentum",90.0067521944632,0,2026
"16472","921c6dc8-e7c6-4a4e-b6ea-62dea2dc07b5","Lactobacillus_paracasei",87.0945945945946,0,1782
"16474","921fa83f-96c5-4430-95ab-04bcaaf5e5ee","Lactobacillus_casei",86.2717770034843,1,1628
"16481","92233743-2be8-488b-ae6b-b5cceb46caf4","Lactobacillus_rhamnosus",90.2511078286558,1,1882
"16483","9225ed02-889f-4bb0-9879-6131a02ebea9","Lactobacillus_fermentum",87.9413724183877,0,1866
"16489","923116b9-dbb0-4b93-a711-a476ffa50c96","Lactobacillus_plantarum",89.3177119228119,6,1938
"16492","923b7c66-d0ab-445c-9b51-681c8f16ea2c","Lactobacillus_fermentum",93.2979429329794,0,2364
"16495","924fb2cc-981c-4773-bc97-1f1634ac64c5","Lactobacillus_buchneri",89.0101892285298,1,1816
"16502","9254ad36-857b-4297-92f4-98cc9132e037","Lactobacillus_fermentum",84.8710990502035,1,1540
"16505","9254f71b-206b-4f6d-942c-a8da8219b257","Lactobacillus_fermentum",83.3780160857909,0,1438
"16510","9256c460-def6-42f0-b4af-c288fb1c0345","Lactobacillus_paracasei",88.4770889487871,1,1916
"16511","9257ef1a-817b-469b-aeac-100426055210","Lactobacillus_casei",92.9155313351499,0,2272
"16514","925a71a6-1946-46b1-af26-5831a4eaadb7","Lactobacillus_casei",88.0566801619433,1,1844
"16520","9261fc1b-b1d3-4553-a7c6-489dcaecc8c1","Lactobacillus_paracasei",87.3819163292847,0,1800
"16525","926adef4-be4a-4b3a-bfcf-82234a699cf0","Lactobacillus_paracasei",85.7333333333333,0,1662
"16530","926f1990-4055-4b15-915e-4d4fc0a67805","Lactobacillus_casei",87.0967741935484,1,1598
"16533","9277a010-505e-47cb-8491-37583e673ce0","Lactobacillus_fermentum",94.8193592365372,0,2454
"16535","9277b855-1391-46d2-af0c-461817c0b3f9","Lactobacillus_casei",91.0558170813719,0,2168
"16542","927abfa6-c3b9-42c1-872d-bf25b171845d","Lactobacillus_casei",77.9803646563815,1,912
"16549","929cfc9b-1d77-4928-87b7-339a662d1611","Lactobacillus_paracasei",83.3694866232827,1,1344
"16552","929fa9ad-6f8c-4849-9d57-9d70ee043ad8","Lactobacillus_fermentum",92.2811853893866,1,2182
"16557","92a42718-c761-40a5-8211-e851fa2ad99b","Lactobacillus_paracasei",82.4421965317919,1,1280
"16562","92a51510-484a-4c4c-8557-1aa0cfab1c3e","Lactobacillus_fermentum",86.1924686192469,1,1640
"16565","92aff84d-1e69-4cf2-aeb6-faeda93a41ca","Lactobacillus_casei",89.5138888888889,0,1922
"16569","92b177e7-fa98-4604-aef1-b9401690ab7e","Lactobacillus_casei",84.9864130434783,1,1608
"16575","92cb7f8d-4f2e-4da4-9eca-be70e78ad743","Lactobacillus_reuteri",89.3254747871644,1,2030
"16580","92cf1452-1c8d-4bfd-8add-fb02d7c136c6","Lactobacillus_fermentum",87.4158815612382,1,1778
"16585","92e84800-7bc8-4fec-8992-0eb335ff8e2e","Lactobacillus_paracasei",88.5269121813031,1,1808
"16588","92f26462-910d-437d-8971-026070ac16d1","Lactobacillus_plantarum",92.7827897293546,1,2236
"16591","92f9e4d5-b9ec-4347-9491-2f83fd927743","Lactobacillus_delbrueckii",86.6981769074949,1,1748
"16593","93051580-4b35-48bd-b210-c57cd55e7b3b","Lactobacillus_casei",83.2276250880902,0,1360
"16596","93070c9b-f9a5-41cc-aed6-a1795c0e445d","Lactobacillus_casei",78.5326086956522,0,1030
"16600","930a8544-5a7d-465f-9b97-6a53a2ee3d27","Lactobacillus_casei",88.6301369863014,0,1864
"16607","9312fa4f-1848-4020-bc6c-b46904681694","Lactobacillus_delbrueckii",84.5039826212889,0,1448
"16611","931393c8-f0ff-49b6-bba2-d4508b7dfd43","Lactobacillus_rhamnosus",90.1933701657459,1,2016
"16617","93299ee2-ed8c-46af-b45d-e22d4cafbcd8","Lactobacillus_rhamnosus",86.7383512544803,1,1632
"16621","9343ec00-958d-4778-9d47-8af0b20199ed","Lactobacillus_fermentum",91.9376693766938,0,2212
"16624","9353408c-43a0-49df-90ce-e3b8e175de67","Lactobacillus_fermentum",90.9028727770178,0,2074
"16628","936eeaef-e60b-42e1-955e-9005dd9a7801","Lactobacillus_fermentum",90.7118644067797,1,2092
"16630","93753eab-863c-4417-99d7-648092ddd274","Lactobacillus_casei",91.1306702775897,0,2108
"16633","937a18b6-72bc-4192-a163-378e5f780978","Lactobacillus_fermentum",80.6040268456376,0,1188
"16639","937a6fbb-dc92-42db-892a-f50c6a1dec71","Lactobacillus_fermentum",86.2295081967213,0,1722
"16643","93a9acb1-f987-4f67-a0ff-86532604c6af","Lactobacillus_casei",88.8973966309341,0,1690
"16650","93b50b98-f338-486c-ba9e-129b42ef31b9","Lactobacillus_fermentum",89.4451962110961,1,1978
"16654","93bc2c3d-d8be-417a-8578-3b9cd7410f55","Lactobacillus_paracasei",90.7849829351536,0,2104
"16657","93bcf7df-0275-4aea-aa21-91ee4c10526c","Lactobacillus_casei",87.9310344827586,0,1888
"16661","93c3f1fd-3bc6-4732-ae01-d5e347e3f3d7","Lactobacillus_delbrueckii",88.8513513513514,1,1926
"16662","93c61143-efc1-4c55-94c9-d7ab4199af82","Lactobacillus_casei",79.6519410977242,0,1645
"16667","93c8a531-4ef1-4422-8b73-221cabdafee4","Lactobacillus_casei",83.4445927903872,0,1454
"16673","93c95de2-1f53-471e-a06b-9fab2b39ced7","Lactobacillus_casei",82.5994318181818,1,1286
"16679","93ce2a99-3b20-4def-861d-405392509535","Lactobacillus_reuteri",86.4922206506365,1,1634
"16681","93e12dc7-1fae-4f95-ab25-df480eedb677","Lactobacillus_casei",95.2479338842975,0,2460
"16689","93e35067-3c07-467c-bad4-540d6b804e1a","Lactobacillus_delbrueckii",83.6021505376344,1,1414
"16691","93e6ef62-a1a0-47f9-a500-37528fc5850f","Lactobacillus_fermentum",89.3086243763364,0,1854
"16696","93e88b98-02bb-462d-b272-0e78962667cf","Lactobacillus_casei",87.8096479791395,0,1864
"16702","93eaee8c-ae15-4d32-a793-4c7c9acf3129","Lactobacillus_paracasei",92.896174863388,1,2258
"16703","93f0b8d9-e2ff-48a5-8032-0f096181e124","Lactobacillus_casei",94.4368131868132,0,2396
"16707","93f1b6d5-bbc0-4206-bbcf-9913a49fe352","Lactobacillus_casei",86.5343727852587,0,1662
"16711","93f5353e-46a0-42fe-8686-da7b6a3f17ec","Lactobacillus_casei",82.8798938287989,0,1416
"16716","93f5dd48-eeac-456c-b507-a4392d50f2a6","Lactobacillus_paracasei",87.8831076265146,1,1710
"16721","93f6195e-168b-49d9-a1fa-e3777c0b74d1","Lactobacillus_fermentum",88.7686062246279,0,1892
"16726","93f66ef5-4f1c-4645-9f8d-1c9d90b7aa53","Lactobacillus_paracasei",94.7224126113777,1,2414
"16732","9427641a-ee71-438b-8080-7a6a242e0ff9","Lactobacillus_plantarum",85.9479553903346,1,1524
"16735","9435fc82-90d5-4f26-902f-85b4d73b3560","Lactobacillus_casei",85.7768052516411,1,1494
"16740","94418df8-73b3-4ba7-ab18-5c2f12dc0203","Lactobacillus_delbrueckii",82.9131652661064,1,1332
"16742","944430a3-da8a-43ca-acfb-bfdbf1cfc709","Lactobacillus_casei",87.5,0,1776
"16749","946138a3-a046-4abc-bf82-7fef065283dc","Lactobacillus_fermentum",93.9661016949153,1,2368
"16755","9462687d-560c-4d59-8598-f4f849ece9b3","Lactobacillus_paracasei",93.984962406015,1,2376
"16758","94657fb9-894b-4c65-a23e-d408e24f193f","Lactobacillus_buchneri",80.667701863354,0,1042
"16762","9475c3e7-990c-4515-adbc-0e75f2e2b1d6","Lactobacillus_casei",90.4306220095694,0,2066
"16766","9483e6d9-743d-4579-9cc9-8e26cabdff0f","Lactobacillus_fermentum",84.4755244755245,0,1468
"16770","948ca8a6-6a0a-46cf-955e-457eb3a67c34","Lactobacillus_fermentum",88.8737201365188,0,1886
"16772","948fe42b-efa6-4fb5-999d-b0f5e5693d9f","Lactobacillus_casei",87.6577840112202,0,1716
"16775","94907656-8ff7-4b96-9280-57889b118245","Lactobacillus_casei",87.7133105802048,0,1808
"16780","949ab2a5-02f2-4866-96e6-cc875c33a3fb","Lactobacillus_paracasei",88.4955752212389,3,1888
"16783","949cb9c4-cc71-4815-ac04-1710a8815593","Lactobacillus_paracasei",86.5887207702889,0,1692
"16788","949f546d-254e-4baf-a3fe-f28c41a2d8fa","Lactobacillus_delbrueckii",86.7704280155642,0,1800
"16789","94b24e64-332e-4611-8007-13ab2bed5368","Lactobacillus_casei",86.5047233468286,0,1736
"16794","94c26182-9e6d-4071-8806-38da16e0cd03","Lactobacillus_fermentum",81.1345646437995,1,1278
"16799","94c27b1a-e307-43f4-af32-b2e880bde9bd","Lactobacillus_fermentum",87.7371273712737,1,1838
"16805","94c90b86-4200-4ebb-abf2-e91a7d9a5f66","Lactobacillus_fermentum",86.1224489795918,0,1610
"16808","94d59866-96a8-4a30-846d-450bf50b2d66","Lactobacillus_casei",88.8378200919238,0,1930
"16813","94d80e2c-2190-48cc-8488-1ca657f5a349","Lactobacillus_casei",94.7619047619048,0,2452
"16820","94de8ed9-1dd9-4160-8b21-292639d460de","Lactobacillus_rhamnosus",83.4710743801653,0,1378
"16822","94e0d1a7-883d-4ea7-af45-a815e1ecaff2","Lactobacillus_paracasei",93.7841530054645,1,2332
"16826","94ea7111-d6d6-4b01-848e-7cc3f8ce4e85","Lactobacillus_paracasei",92.7835051546392,1,2256
"16829","94ed1ad3-7aa4-4050-82f6-79ec4766f5e9","Lactobacillus_fermentum",91.9354838709677,1,2210
"16833","94f126e7-1722-4fd2-b235-b26a65d4e797","Lactobacillus_fermentum",96.7145790554415,0,2606
"16839","94f17890-cf40-4299-8bf9-117de0580560","Lactobacillus_paracasei",82.3977823977824,1,1304
"16842","94f1a850-c11c-4475-a55f-e2b8e69cd097","Lactobacillus_paracasei",88.1930854533594,1,1900
"16844","94f529ab-35a0-4e8a-9afb-fdb67985e881","Lactobacillus_casei",83.6270190895741,1,1314
"16849","94fb2c91-69f6-4bbe-9d04-4a5c15f0e3cf","Lactobacillus_casei",85.655737704918,1,1636
"16856","94fbd6eb-92d9-4902-ba0a-3d4e7cfe9dc7","Pediococcus_pentosaceus",83.1647398843931,1,1300
"16857","95079ded-9107-4b0c-915a-3f55705c48e4","Lactobacillus_fermentum",91.9563735514656,0,2222
"16863","95155833-2fae-49ad-ab26-2a24244ce07d","Lactobacillus_fermentum",95.2707333790267,0,2494
"16865","95156844-867f-4666-a98a-cf77263ad4ec","Lactobacillus_casei",93.2692307692308,0,2300
"16868","951a74a7-ff32-4580-b9ab-875209ef3fc5","Lactobacillus_casei",82.1196358907672,2,1364
"16874","9522430b-644c-4532-9d21-60d3aef31753","Lactobacillus_paracasei",87.7522616562283,18,1772
"16877","952985ba-05c6-40b0-af1b-a905a153ceb6","Lactobacillus_casei",93.8590369853454,0,2300
"16884","9542a1e8-bc36-460e-a551-067cb9eb8c86","Pediococcus_claussenii",85.6837606837607,0,1556
"16886","954f77f1-915c-4403-99b1-795084e8c168","Lactobacillus_paracasei",83.5648148148148,1,1288
"16891","9561bffe-3ad0-46f7-bc51-bd0cd9e925a7","Lactobacillus_casei",87.603305785124,0,1782
"16899","956c3cc2-fb5a-481d-bb25-a17eab9a4b1b","Lactobacillus_rhamnosus",84.7507331378299,1,1400
"16903","956cf700-3d9f-4a24-a8ad-ee49266de3cb","Lactobacillus_paracasei",91.4518317503392,1,2150
"16905","9574718d-6cb3-4dca-8ffe-b714a2e7ccf6","Lactobacillus_paracasei",90.0194426441996,0,2120
"16910","95863ec8-8d7b-4785-9cb5-9c4185587cd4","Lactobacillus_rhamnosus",86.7872044506259,0,1700
"16914","958656bb-3b7b-4dc5-8ae5-0ba30f02b80b","Lactobacillus_fermentum",86.7071524966262,0,1758
"16919","958b971d-50c8-4231-afd6-60f40d11ecd0","Lactobacillus_casei",91.6496945010183,1,2134
"16922","958eb11a-b4a0-4c0b-b602-828cc8fbb95e","Lactobacillus_casei",93.7414965986395,0,2350
"16925","95a79b74-14a5-4068-ba91-f66e7ad41c44","Lactobacillus_casei",91.2162162162162,0,2126
"16930","95ac6c34-d288-4a61-9c0c-3264a48ad9d2","Lactobacillus_fermentum",86.734693877551,0,1742
"16934","95b39857-65b3-461d-b913-32225f6af53f","Lactobacillus_delbrueckii",85.9612724757953,1,1598
"16937","95b81c54-a8fc-4d8c-a1d1-b5946e13d85e","Lactobacillus_fermentum",97.2602739726027,1,2662
"16941","95ba9772-1372-4319-aab4-c1e1ad398737","Lactobacillus_fermentum",93.4095494283793,0,2376
"16943","95c03d73-01d9-497d-8713-0b2b6a077e62","Lactobacillus_casei",83.5254237288136,0,1430
"16952","95c6c6c8-21ab-4ecf-905e-3178e39e1f83","Enterococcus_faecium",80.8058608058608,1,1148
"16953","95e6494d-22d8-463e-80ee-2e743e7f7ec0","Lactobacillus_casei",86.2690707350902,1,1632
"16961","95e9fd05-d657-4c1f-b421-c028128b4dc3","Lactobacillus_fermentum",94.4103612815269,0,2410
"16967","960dfe62-f54a-41ae-8946-64eadb4386d7","Lactobacillus_paracasei",94.6915351506456,1,2288
"16971","960f6d7c-45d9-4a37-a079-c34643ed82d6","Lactobacillus_fermentum",87.5922199865862,1,1802
